id,type,source,family,state,instructions,criteria,label
v2-gen-noul-05-012,noul,generated,締切の境界,"{""受付規則"": ""15時より前だけ受け付け、15時ちょうどは無効"", ""提出者"": ""上田"", ""提出時刻"": 8}",記録された提出時刻は締切内ですか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""true"""
v2-gen-choice-04-042,choice,generated,参照先の担当,"""担当: 若葉は中村、春風は青木、夕凪は高橋、草原は森、木漏れ日は上田、星空は木村、灯台は大野、青空は加藤。資料の所属: 付箋は夕凪案件、ペンは春風案件、冊子は若葉案件、名札は草原案件、用紙は青空案件、ノートは星空案件、袋は木漏れ日案件、ファイルは灯台案件。確認する資料は名札です。""",確認する資料の案件を担当している人を答えてください。,"{""上田"": ""上田さん"", ""中村"": ""中村さん"", ""加藤"": ""加藤さん"", ""大野"": ""大野さん"", ""木村"": ""木村さん"", ""森"": ""森さん"", ""青木"": ""青木さん"", ""高橋"": ""高橋さん""}","""森"""
v2-gen-score-10-011,score,generated,不足の段階,"{""申請"": ""灯台"", ""必要書類"": [""確認票"", ""同意書""], ""届いた書類"": [""案内状""], ""余分な書類で代用できる"": false}",必要書類の不足数に対応する段階を選んでください。,"[""不足が0種類"", ""不足が1種類"", ""不足が2種類""]","""2"""
v2-gen-score-07-006,score,generated,証拠の最高到達段階,"""この調査固有の証拠段階表: 写真記録は段階1、署名済み文書は段階2、監査記録は段階3、第三者確認は段階4。朝露で得られた証拠は監査記録。複数ある場合は最大の段階を使い、なければ0です。""",この調査の証拠段階を選んでください。,"[""証拠なしの段階0"", ""表に基づく最高証拠段階1"", ""表に基づく最高証拠段階2"", ""表に基づく最高証拠段階3"", ""表に基づく最高証拠段階4""]","""3"""
v2-gen-noul-07-012,noul,generated,識別文字列の完全一致,"""商品ラベルの管理コードは「EF2-B」、注文票の管理コードは「ef2-b」です。照合では大文字と小文字、記号の違いも区別します。""",指定された照合規則で一致と判定できますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""false"""
v2-gen-noul-14-016,noul,generated,予定時間の重なり,"{""対象者"": ""中村"", ""会議"": [14, 18], ""面談"": [14, 17], ""規則"": ""終了時刻と開始時刻が一致するだけなら重複なし""}",二つの予定の時間は重なっていますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""true"""
v2-gen-choice-01-048,choice,generated,問い合わせ経路,"{""分類表"": {""修理"": [""修理見積"", ""修理進捗"", ""保証修理""], ""イベント"": [""申込期限"", ""会場案内"", ""参加取消""], ""製品"": [""破損"", ""初期不良"", ""部品交換""], ""請求"": [""二重請求"", ""領収書"", ""返金""], ""アカウント"": [""ログイン"", ""パスワード"", ""退会""], ""契約"": [""契約更新"", ""プラン変更"", ""解約手続き""]}, ""本文"": ""自分のアカウントにログインできません"", ""受付主題"": ""ログイン""}",受付分類表を使って、この相談の担当を決めてください。,"{""アカウント"": ""アカウントの窓口"", ""イベント"": ""イベントの窓口"", ""修理"": ""修理の窓口"", ""契約"": ""契約の窓口"", ""製品"": ""製品の窓口"", ""請求"": ""請求の窓口""}","""アカウント"""
v2-gen-score-09-014,score,generated,例外による上限,"""検査合格状況: 表示は合格、付属品は不合格、包装は合格、記録は合格、動作は合格。合格項目一つにつき1点ですが、要再確認の印があれば上限1点に制限します。今回その印はありません。""",上限制限を適用した最終点を選んでください。,"[""最終点0点"", ""最終点1点"", ""最終点2点"", ""最終点3点"", ""最終点4点"", ""最終点5点""]","""4"""
v2-gen-score-03-036,score,generated,順番に進む工程,"{""案件"": ""木漏れ日"", ""工程順"": [""引継ぎ"", ""審査"", ""検収""], ""完了済み"": [""引継ぎ"", ""審査"", ""検収""], ""着手中は完了に含めない"": true}",この案件は完了ベースでどの段階まで進みましたか。,"[""完了した工程はまだない"", ""先頭から1工程が完了（最後に完了したのは引継ぎ）"", ""先頭から2工程が完了（最後に完了したのは審査）"", ""先頭から3工程が完了（最後に完了したのは検収）""]","""3"""
v2-gen-choice-02-039,choice,generated,条件と優先例外,"""草原店では会員で購入数が11個以上なら優待扱いです。ただし予約品は購入数や会員資格にかかわらず通常扱いです。今回は3個、非会員、通常在庫品です。""",例外も踏まえて、今回の購入区分はどれですか。,"{""優待"": ""優待の扱い"", ""通常"": ""通常の扱い""}","""通常"""
v2-gen-score-07-046,score,generated,証拠の最高到達段階,"""この調査固有の証拠段階表: 担当者報告は段階1、立会記録は段階2。木漏れ日で得られた証拠は担当者報告。複数ある場合は最大の段階を使い、なければ0です。""",この調査の証拠段階を選んでください。,"[""証拠なしの段階0"", ""表に基づく最高証拠段階1"", ""表に基づく最高証拠段階2""]","""1"""
v2-gen-score-08-005,score,generated,要件への一致数,"{""注文要件"": {""印字"": ""片面のみ"", ""包装"": ""なし"", ""配送"": ""店頭""}, ""提案品"": {""印字"": ""なし"", ""包装"": ""なし"", ""配送"": ""店頭""}}",各属性の完全一致を一点として採点してください。,"[""一致した要件が0項目"", ""一致した要件が1項目"", ""一致した要件が2項目"", ""一致した要件が3項目""]","""2"""
v2-gen-choice-01-035,choice,generated,問い合わせ経路,"""受付分類表は次のとおりです。店舗窓口: 営業時間・店内設備・店舗の場所 / 製品窓口: 破損・初期不良・部品交換 / 請求窓口: 二重請求・領収書・返金。問い合わせ本文:「お店は何時から何時まで開いていますか」。受付担当が付けた主題は「営業時間」です。""",分類表に従い、この問い合わせを担当する窓口を一つ選んでください。,"{""店舗"": ""店舗の窓口"", ""製品"": ""製品の窓口"", ""請求"": ""請求の窓口""}","""店舗"""
v2-gen-choice-09-025,choice,generated,利用可能集合の差,"{""利用可能品"": [""冊子"", ""ケース""], ""予約済み品"": [""カード"", ""ケース""]}",予約済みを利用可能一覧から除いたとき、残る品を答えてください。,"{""カード"": ""カード"", ""ケース"": ""ケース"", ""冊子"": ""冊子"", ""封筒"": ""封筒""}","""冊子"""
v2-gen-choice-04-014,choice,generated,参照先の担当,"{""案件担当"": {""春風"": ""森"", ""星空"": ""加藤"", ""夕凪"": ""高橋"", ""若葉"": ""吉田"", ""朝露"": ""林"", ""木漏れ日"": ""遠藤"", ""白波"": ""山田""}, ""資料の所属案件"": {""袋"": ""星空"", ""クリップ"": ""若葉"", ""ファイル"": ""白波"", ""ラベル"": ""木漏れ日"", ""用紙"": ""朝露"", ""付箋"": ""夕凪"", ""ペン"": ""春風""}, ""確認資料"": ""クリップ""}",確認する資料の案件を担当している人を答えてください。,"{""加藤"": ""加藤さん"", ""吉田"": ""吉田さん"", ""山田"": ""山田さん"", ""林"": ""林さん"", ""森"": ""森さん"", ""遠藤"": ""遠藤さん"", ""高橋"": ""高橋さん""}","""吉田"""
v2-gen-score-09-005,score,generated,例外による上限,"""検査合格状況: 動作は合格、記録は合格、表示は合格。合格項目一つにつき1点ですが、要再確認の印があれば上限1点に制限します。今回その印はあります。""",単純な合格数ではなく、上限ルール適用後の点数を求めてください。,"[""最終点0点"", ""最終点1点"", ""最終点2点"", ""最終点3点""]","""1"""
v2-gen-noul-13-010,noul,generated,範囲の開閉境界,"""白波の受付数は、6個以上、かつ14個未満の場合に限り適合です。今回の数は14個です。""",今回の個数は適合範囲に入っていますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""false"""
v2-gen-score-11-016,score,generated,時刻順の評価更新,"{""案件"": ""星空"", ""評価更新"": [{""時刻"": 17, ""段階"": 0}, {""時刻"": 8, ""段階"": 4}, {""時刻"": 12, ""段階"": 5}, {""時刻"": 10, ""段階"": 7}], ""採用規則"": ""最新時刻だけを採用""}",最後に更新された有効な段階はいくつですか。,"[""評価段階0"", ""評価段階1"", ""評価段階2"", ""評価段階3"", ""評価段階4"", ""評価段階5"", ""評価段階6"", ""評価段階7""]","""0"""
v2-gen-score-07-043,score,generated,証拠の最高到達段階,"""この調査固有の証拠段階表: 第三者確認は段階1、検収記録は段階2、一次資料は段階3、口頭メモは段階4、写真記録は段階5、署名済み文書は段階6。山道で得られた証拠は一次資料、署名済み文書。複数ある場合は最大の段階を使い、なければ0です。""",明示された段階表だけで証拠を評価してください。,"[""証拠なしの段階0"", ""表に基づく最高証拠段階1"", ""表に基づく最高証拠段階2"", ""表に基づく最高証拠段階3"", ""表に基づく最高証拠段階4"", ""表に基づく最高証拠段階5"", ""表に基づく最高証拠段階6""]","""6"""
v2-gen-choice-14-041,choice,generated,二属性照合,"{""展示品"": [{""品名"": ""テープ"", ""色"": ""紫"", ""素材"": ""木""}, {""品名"": ""ノート"", ""色"": ""青"", ""素材"": ""ガラス""}, {""品名"": ""用紙"", ""色"": ""赤"", ""素材"": ""ガラス""}, {""品名"": ""名札"", ""色"": ""黒"", ""素材"": ""木""}, {""品名"": ""箱"", ""色"": ""白"", ""素材"": ""樹脂""}, {""品名"": ""ケース"", ""色"": ""黒"", ""素材"": ""ガラス""}], ""指定色"": ""黒"", ""指定素材"": ""木""}",色だけ・素材だけの一致では足りません。該当品を答えてください。,"{""ケース"": ""ケース"", ""テープ"": ""テープ"", ""ノート"": ""ノート"", ""名札"": ""名札"", ""用紙"": ""用紙"", ""箱"": ""箱""}","""名札"""
v2-gen-choice-04-006,choice,generated,参照先の担当,"{""案件担当"": {""山道"": ""木村"", ""星空"": ""吉田"", ""夕凪"": ""渡辺""}, ""資料の所属案件"": {""シール"": ""夕凪"", ""ファイル"": ""山道"", ""ケース"": ""星空""}, ""確認資料"": ""シール""}",この資料について、所属案件を通じて連絡すべき担当者は誰ですか。,"{""吉田"": ""吉田さん"", ""木村"": ""木村さん"", ""渡辺"": ""渡辺さん""}","""渡辺"""
v2-gen-choice-14-012,choice,generated,二属性照合,"{""展示品"": [{""品名"": ""ケース"", ""色"": ""黄"", ""素材"": ""樹脂""}, {""品名"": ""ラベル"", ""色"": ""青"", ""素材"": ""紙""}, {""品名"": ""ファイル"", ""色"": ""黒"", ""素材"": ""樹脂""}, {""品名"": ""テープ"", ""色"": ""青"", ""素材"": ""布""}, {""品名"": ""ペン"", ""色"": ""白"", ""素材"": ""木""}, {""品名"": ""付箋"", ""色"": ""黄"", ""素材"": ""布""}, {""品名"": ""袋"", ""色"": ""白"", ""素材"": ""布""}], ""指定色"": ""黄"", ""指定素材"": ""布""}",二つの指定を同時に満たす展示品はどれですか。,"{""ケース"": ""ケース"", ""テープ"": ""テープ"", ""ファイル"": ""ファイル"", ""ペン"": ""ペン"", ""ラベル"": ""ラベル"", ""付箋"": ""付箋"", ""袋"": ""袋""}","""付箋"""
v2-gen-choice-13-026,choice,generated,工程の依存順,"{""案件"": ""草原"", ""工程順"": [""報告"", ""見積作成"", ""受付""], ""完了済み"": [], ""規則"": ""順に実行し未完了工程を飛ばさない""}",この作業を一段進めるときに着手する工程を答えてください。残りがなければ完了です。,"{""受付"": ""受付"", ""報告"": ""報告"", ""完了"": ""全工程が完了"", ""見積作成"": ""見積作成""}","""報告"""
v2-gen-choice-11-011,choice,generated,小数量の比較,"{""在庫"": [{""品名"": ""ラベル"", ""総在庫"": 9, ""予約分"": 3}, {""品名"": ""ペン"", ""総在庫"": 8, ""予約分"": 0}], ""自由在庫"": ""総在庫から予約分を引く""}",予約分を差し引いた残りが一番多いのはどれですか。,"{""ペン"": ""ペン"", ""ラベル"": ""ラベル""}","""ペン"""
v2-gen-noul-03-043,noul,generated,いずれかの条件,"""若葉の受付では引換券・会員証・招待券・事前予約票のうち一つ以上があれば通れます。山田さん: 引換券はなし、会員証はなし、招待券はなし、事前予約票はなし。""",少なくとも一つの必要条件が成立していますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""false"""
v2-gen-score-05-019,score,generated,緊急条件の加点,"{""案件"": ""木漏れ日"", ""基本優先度"": 0, ""締切までの残り時間"": 1, ""規則"": ""残り2時間以内なら1加点、それより長ければ0加点。上限2""}",締切までの時間による条件を反映した段階を答えてください。,"[""最終優先度0"", ""最終優先度1"", ""最終優先度2""]","""1"""
v2-gen-noul-06-018,noul,generated,更新後の状態,"{""対象"": ""春風"", ""更新記録"": [{""時刻"": 11, ""状態"": ""使用可能""}, {""時刻"": 16, ""状態"": ""使用可能""}, {""時刻"": 10, ""状態"": ""使用可能""}, {""時刻"": 13, ""状態"": ""点検中""}, {""時刻"": 12, ""状態"": ""使用可能""}], ""規則"": ""最新時刻の記録が有効""}",最新の有効な記録から「使用可能」と言えますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""true"""
v2-gen-noul-02-020,noul,generated,全条件の充足,"""星空の利用には会費支払い・事前登録・所属確認・同意書提出がすべて必要です。遠藤さん: 会費支払いは完了、事前登録は完了、所属確認は完了、同意書提出は完了。""",この人は記載された利用条件をすべて満たしていますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""true"""
v2-gen-choice-06-040,choice,generated,時間枠の包含,"""部屋の連続利用可能時間: 紫室は10時から11時まで、茶室は8時から9時まで、赤室は8時から9時まで、黒室は8時から11時まで、緑室は7時から9時まで、青室は7時から9時まで。会議は9時開始、10時終了です。""",会議開始から終了まで空いている部屋はどれですか。境界時刻が一致していても利用できます。,"{""紫"": ""紫室"", ""緑"": ""緑室"", ""茶"": ""茶室"", ""赤"": ""赤室"", ""青"": ""青室"", ""黒"": ""黒室""}","""黒"""
v2-gen-noul-02-022,noul,generated,全条件の充足,"{""すべて必要な条件"": [""所属確認"", ""同意書提出""], ""対象"": ""遠藤"", ""完了状況"": {""所属確認"": true, ""同意書提出"": true}}",この人は記載された利用条件をすべて満たしていますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""true"""
v2-gen-noul-07-019,noul,generated,識別文字列の完全一致,"""商品ラベルの管理コードは「AB2-B」、注文票の管理コードは「AB2-B」です。照合では大文字と小文字、記号の違いも区別します。""",指定された照合規則で一致と判定できますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""true"""
v2-gen-noul-02-040,noul,generated,全条件の充足,"""若葉の利用には所属確認・会費支払い・本人確認がすべて必要です。遠藤さん: 所属確認は完了、会費支払いは完了、本人確認は完了。""",この人は記載された利用条件をすべて満たしていますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""true"""
v2-gen-score-15-044,score,generated,軽重のある項目,"""この点検の配点: 添付欠落は2点、宛名不備は1点、日付欠落は1点、署名欠落は1点、余白不備は1点、頁番号欠落は1点、誤字は1点。見つかった不備: なし。該当項目の点を合計し、7点以上は段階7にまとめます。""",項目数ではなく指定された点数で評価してください。,"[""不備点の合計が0点"", ""不備点の合計が1点"", ""不備点の合計が2点"", ""不備点の合計が3点"", ""不備点の合計が4点"", ""不備点の合計が5点"", ""不備点の合計が6点"", ""不備点の合計が7点以上""]","""0"""
v2-gen-noul-12-026,noul,generated,記録と主張の照合,"""星空施設の入口について、いま確認した確定記録は北口は半分だけ開いている、南口は4分の1だけ開いている、東口は完全に閉じている、西口は完全に開いている、裏口は4分の1だけ開いている、搬入口は4分の1だけ開いているです。現在の判断にはこの確定記録だけを使います。""",いま西口が完全に開いているという判断は正しいですか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""true"""
v2-gen-choice-12-018,choice,generated,条件付き不足書類,"""書類確認の優先順は見積書→受領票→申込書。受領票だけは代理申請の場合に限って必要で、それ以外は常に必要です。今回は本人申請。提出済みは受領票、見積書、申込書です。""",未提出の必要書類のうち優先順が最初のものを選んでください。全部そろっていれば追加不要です。,"{""受領票"": ""受領票"", ""申込書"": ""申込書"", ""見積書"": ""見積書"", ""追加不要"": ""必要書類はすべて提出済み""}","""追加不要"""
v2-gen-noul-03-011,noul,generated,いずれかの条件,"""青空の受付では入場証・招待券・受付確認票・当日券のうち一つ以上があれば通れます。高橋さん: 入場証はなし、招待券はなし、受付確認票はなし、当日券はなし。""",少なくとも一つの必要条件が成立していますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""false"""
v2-gen-noul-10-005,noul,generated,条件付き義務,"{""規則"": ""夜間受付なら上長の承認が必要。それ以外では義務なし"", ""条件に該当"": true, ""必要処置を実施"": false}",この案件は記載された義務のルールに違反していませんか。違反がなければはいです。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""false"""
v2-gen-score-02-037,score,generated,記述の満足段階,"""松本さんは草原の体験について「到底納得できず、強い不満を感じた」と回答しました。追加の発言はありません。""",発言の意味に最も合う満足段階を選んでください。,"[""強い不満"", ""どちらでもない"", ""やや満足"", ""満足""]","""0"""
v2-gen-noul-10-030,noul,generated,条件付き義務,"{""規則"": ""法人向けなら確認票の添付が必要。それ以外では義務なし"", ""条件に該当"": false, ""必要処置を実施"": false}",この案件は記載された義務のルールに違反していませんか。違反がなければはいです。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""true"""
v2-gen-noul-12-046,noul,generated,記録と主張の照合,"{""施設"": ""山道"", ""入口ごとの現在の確定記録"": {""北口"": ""完全に閉じている"", ""南口"": ""完全に開いている"", ""東口"": ""4分の1だけ開いている"", ""西口"": ""完全に開いている"", ""裏口"": ""完全に開いている"", ""搬入口"": ""4分の1だけ開いている""}, ""判定資料"": ""現在の確定記録のみ""}",確定情報から、東口は4分の1だけ開いていると言えますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""true"""
v2-gen-choice-11-048,choice,generated,小数量の比較,"{""在庫"": [{""品名"": ""ノート"", ""総在庫"": 9, ""予約分"": 3}, {""品名"": ""封筒"", ""総在庫"": 15, ""予約分"": 4}, {""品名"": ""シール"", ""総在庫"": 10, ""予約分"": 2}], ""自由在庫"": ""総在庫から予約分を引く""}",予約分を差し引いた残りが一番少ないのはどれですか。,"{""シール"": ""シール"", ""ノート"": ""ノート"", ""封筒"": ""封筒""}","""ノート"""
v2-gen-score-08-023,score,generated,要件への一致数,"""注文要件: 色=赤、形=丸、素材=木、包装=袋、印字=片面のみ、配送=宅配、サイズ=中。提案品: 色=白、形=四角、素材=木、包装=袋、印字=片面のみ、配送=宅配、サイズ=大。""",各属性の完全一致を一点として採点してください。,"[""一致した要件が0項目"", ""一致した要件が1項目"", ""一致した要件が2項目"", ""一致した要件が3項目"", ""一致した要件が4項目"", ""一致した要件が5項目"", ""一致した要件が6項目"", ""一致した要件が7項目""]","""4"""
v2-gen-choice-04-003,choice,generated,参照先の担当,"""担当: 木漏れ日は高橋、夕凪は青木、山道は遠藤、白波は加藤、水面は吉田、星空は森、草原は山田。資料の所属: ファイルは山道案件、用紙は木漏れ日案件、ノートは水面案件、テープは白波案件、付箋は草原案件、封筒は夕凪案件、箱は星空案件。確認する資料はテープです。""",確認する資料の案件を担当している人を答えてください。,"{""加藤"": ""加藤さん"", ""吉田"": ""吉田さん"", ""山田"": ""山田さん"", ""森"": ""森さん"", ""遠藤"": ""遠藤さん"", ""青木"": ""青木さん"", ""高橋"": ""高橋さん""}","""加藤"""
v2-gen-choice-08-045,choice,generated,改訂と例外の優先,"{""通常品ラベルの改訂・古い順"": [""緑"", ""赤"", ""紫""], ""優先例外"": ""冷蔵品は黄"", ""荷物"": ""通常品"", ""規則"": ""後の改訂が前を上書きする""}",例外と改訂の順序を考慮して、使用する色はどれですか。,"{""紫"": ""紫ラベル"", ""緑"": ""緑ラベル"", ""茶"": ""茶ラベル"", ""赤"": ""赤ラベル"", ""黄"": ""黄ラベル""}","""紫"""
v2-gen-choice-01-015,choice,generated,問い合わせ経路,"{""分類表"": {""製品"": [""破損"", ""初期不良"", ""部品交換""], ""請求"": [""二重請求"", ""領収書"", ""返金""]}, ""本文"": ""同じ代金が二回引き落とされています"", ""受付主題"": ""二重請求""}",受付分類表を使って、この相談の担当を決めてください。,"{""製品"": ""製品の窓口"", ""請求"": ""請求の窓口""}","""請求"""
v2-gen-choice-04-030,choice,generated,参照先の担当,"{""案件担当"": {""草原"": ""森"", ""朝露"": ""高橋"", ""白波"": ""加藤"", ""水面"": ""渡辺"", ""灯台"": ""山田"", ""夕凪"": ""上田"", ""木漏れ日"": ""青木""}, ""資料の所属案件"": {""冊子"": ""灯台"", ""封筒"": ""夕凪"", ""ケース"": ""水面"", ""付箋"": ""白波"", ""クリップ"": ""木漏れ日"", ""ラベル"": ""草原"", ""ノート"": ""朝露""}, ""確認資料"": ""ケース""}",確認する資料の案件を担当している人を答えてください。,"{""上田"": ""上田さん"", ""加藤"": ""加藤さん"", ""山田"": ""山田さん"", ""森"": ""森さん"", ""渡辺"": ""渡辺さん"", ""青木"": ""青木さん"", ""高橋"": ""高橋さん""}","""渡辺"""
v2-gen-choice-05-005,choice,generated,否定条件で選択,"""検品記録: 封筒は封ありで濡れている、ラベルは封ありで濡れている、ノートは封なしで濡れていない、ペンは封ありで濡れている、袋は封なしで濡れている、クリップは封なしで濡れていない、カードは封ありで濡れていない。""",封があるもので、かつ濡れていない品を選んでください。,"{""カード"": ""カード"", ""クリップ"": ""クリップ"", ""ノート"": ""ノート"", ""ペン"": ""ペン"", ""ラベル"": ""ラベル"", ""封筒"": ""封筒"", ""袋"": ""袋""}","""カード"""
v2-gen-choice-02-002,choice,generated,条件と優先例外,"{""規則"": ""会員かつ5個以上なら優待。ただし予約品は常に通常"", ""会員"": true, ""購入数"": 11, ""予約品"": false}",会計時の区分を一つ決めてください。,"{""優待"": ""優待の扱い"", ""通常"": ""通常の扱い""}","""優待"""
v2-gen-score-04-012,score,generated,独立チェックの合計,"""朝露資料の点検: ページ番号ありは満たす。各項目は一つずつ数えます。""",合格した項目数に対応する段階を答えてください。,"[""満たした項目が0個"", ""満たした項目が1個""]","""1"""
v2-gen-noul-09-034,noul,generated,重複を除いた件数,"""青空棚で読み取った品名はノート、ノート、シール、シール、シール、シール、冊子でした。同じ品名の繰り返しは一種類として数えます。""",重複を除いた種類数は4以上という条件を満たしますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""false"""
v2-gen-noul-07-044,noul,generated,識別文字列の完全一致,"{""商品ラベル"": ""AB9-D"", ""注文票"": ""ab9-d"", ""照合規則"": ""大文字小文字と記号も含む完全一致""}",指定された照合規則で一致と判定できますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""false"""
v2-gen-noul-13-033,noul,generated,範囲の開閉境界,"""星空の受付数は、2個以上、かつ7個未満の場合に限り適合です。今回の数は5個です。""",下限と上限の両方の条件に合いますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""true"""
v2-gen-choice-08-011,choice,generated,改訂と例外の優先,"""通常品の貼付ラベルについて、連絡は古い順に「青」「茶」でした。後の連絡が前の連絡を上書きします。ただし冷蔵品には連絡履歴に関係なく青ラベルを貼ります。今回の荷物は冷蔵品です。""",例外と改訂の順序を考慮して、使用する色はどれですか。,"{""茶"": ""茶ラベル"", ""青"": ""青ラベル""}","""青"""
v2-gen-choice-03-028,choice,generated,最終更新,"{""案件"": ""草原"", ""更新記録"": [{""時"": 18, ""状態"": ""承認""}, {""時"": 19, ""状態"": ""承認""}, {""時"": 17, ""状態"": ""承認""}]}",時刻が最も新しい更新に基づく状態を答えてください。,"{""保留"": ""保留"", ""取消"": ""取消"", ""承認"": ""承認"", ""発送済み"": ""発送済み""}","""承認"""
v2-gen-noul-15-047,noul,generated,出来事の前後関係,"""木村さんの作業日誌は実施順に伝票記入→報告→電話連絡→検品→休憩→引継ぎ→荷物受取→棚への配置です。記載した各作業は一回ずつ実施しました。""",『引継ぎが先、荷物受取が後』という順序は正しいですか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""true"""
v2-gen-noul-02-029,noul,generated,全条件の充足,"""木漏れ日の利用には講習受講・利用説明受講がすべて必要です。中村さん: 講習受講は未完了、利用説明受講は完了。""",不足条件なく利用を許可できますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""false"""
v2-gen-score-12-023,score,generated,目標からの差,"""夕凪の目標数は13個、実績は13個です。多すぎても少なすぎても、目標から何個離れたかで評価します。差が7個以上なら最終段階7にまとめます。""",不足・超過の向きではなく差の大きさで評価してください。,"[""目標との差が0個"", ""目標との差が1個"", ""目標との差が2個"", ""目標との差が3個"", ""目標との差が4個"", ""目標との差が5個"", ""目標との差が6個"", ""目標との差が7個以上""]","""0"""
v2-gen-score-06-006,score,generated,約束時刻からの遅れ,"""白波便は6時到着の約束でした。実際の到着は同じ日の7時です。早着した場合の遅れは0時間とします。""",約束時刻と到着時刻の差から、遅延段階を選んでください。,"[""遅れが1時間未満"", ""遅れが1時間以上、2時間未満"", ""遅れが2時間以上、3時間未満"", ""遅れが3時間以上、4時間未満"", ""遅れが4時間以上""]","""1"""
v2-gen-score-02-023,score,generated,記述の満足段階,"""加藤さんは星空の体験について「完全ではないが、少し満足している」と回答しました。追加の発言はありません。""",発言の意味に最も合う満足段階を選んでください。,"[""極めて強い不満"", ""強い不満"", ""やや満足"", ""強い満足""]","""2"""
v2-gen-score-07-014,score,generated,証拠の最高到達段階,"""この調査固有の証拠段階表: 写真記録は段階1、一次資料は段階2、計測記録は段階3、署名済み文書は段階4、口頭メモは段階5。朝露で得られた証拠は写真記録、一次資料。複数ある場合は最大の段階を使い、なければ0です。""",記録済みの証拠から得られる最高段階はどれですか。,"[""証拠なしの段階0"", ""表に基づく最高証拠段階1"", ""表に基づく最高証拠段階2"", ""表に基づく最高証拠段階3"", ""表に基づく最高証拠段階4"", ""表に基づく最高証拠段階5""]","""2"""
v2-gen-choice-02-031,choice,generated,条件と優先例外,"{""規則"": ""会員かつ7個以上なら優待。ただし予約品は常に通常"", ""会員"": false, ""購入数"": 13, ""予約品"": true}",会計時の区分を一つ決めてください。,"{""優待"": ""優待の扱い"", ""通常"": ""通常の扱い""}","""通常"""
v2-gen-noul-07-018,noul,generated,識別文字列の完全一致,"{""商品ラベル"": ""RS3-D"", ""注文票"": ""RS3_D"", ""照合規則"": ""大文字小文字と記号も含む完全一致""}",同一コードとして扱ってよいですか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""false"""
v2-gen-choice-06-017,choice,generated,時間枠の包含,"""部屋の連続利用可能時間: 紫室は14時から15時まで、赤室は11時から13時まで、青室は11時から13時まで、緑室は12時から13時まで、茶室は14時から15時まで、白室は13時から16時まで。会議は13時開始、14時終了です。""",会議開始から終了まで空いている部屋はどれですか。境界時刻が一致していても利用できます。,"{""白"": ""白室"", ""紫"": ""紫室"", ""緑"": ""緑室"", ""茶"": ""茶室"", ""赤"": ""赤室"", ""青"": ""青室""}","""白"""
v2-gen-noul-04-018,noul,generated,例外の優先,"""規則: 本人確認済みであれば草原を利用できます。ただし利用停止中なら利用できません。加藤さんは本人確認済みに該当、利用停止中に非該当です。""",例外を含む規則のもとで利用は許可されますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""true"""
